time,C1,C2,C3,Cmix,cO,Q_air
1340.0,280.00002887621224,279.99997456689323,279.9999965134257,279.9995366928088,0.15858640472113855,167.2312280225739
1350.0,280.0000288762116,279.99997456689266,279.99999651342506,279.9995366928082,0.15858640471843555,167.2312280225739
1360.0,280.000028876213,279.999974566894,279.9999965134264,279.99953669280956,0.158586404716237,167.2312280225739
1370.0,280.000028876216,279.99997456689704,279.99999651342944,279.9995366928126,0.15858640471444874,167.2312280225739
1380.0,280.00002887622026,279.9999745669013,279.99999651343376,279.99953669281683,0.1585864047129942,167.23122804789367
1390.0,280.00002887622253,279.9999745669036,279.99999651343603,279.9995366928191,0.1585864047184801,167.23122804789367
1400.0,280.0000288762206,279.99997456690164,279.9999965134341,279.99953669281723,0.15858640472294222,167.23122803130994
1410.0,280.0000288762173,279.9999745668983,279.9999965134308,279.9995366928139,0.15858640472220356,167.23122803130994
1420.0,280.0000288762147,279.9999745668956,279.9999965134281,279.99953669281126,0.15858640472160276,167.23122803130994
1430.0,280.0000288762125,279.9999745668935,279.999996513426,279.9995366928091,0.15858640472111413,167.23122803130994
1440.0,280.0000288762109,279.9999745668919,279.9999965134244,279.9995366928075,0.1585864047207166,167.23122803130994
1450.0,280.0000288762096,279.99997456689067,279.9999965134231,279.9995366928062,0.1585864047203933,167.23122803130994
1460.0,280.0000288762086,279.99997456688965,279.9999965134221,279.99953669280524,0.1585864047201304,167.23122801921141
1470.0,280.0000288762093,279.99997456689033,279.9999965134228,279.9995366928059,0.15858640471672988,167.23122801921141
1480.0,280.00002887621247,279.9999745668935,279.99999651342597,279.99953669280904,0.158586404713964,167.23122803524086
1490.0,280.00002887621577,279.9999745668968,279.99999651342927,279.9995366928124,0.15858640471593632,167.23122803524086
1500.0,280.00002887621747,279.99997456689846,279.9999965134309,279.99953669281405,0.15858640471754054,167.23122803524086
1510.0,280.0000288762178,279.9999745668989,279.99999651343137,279.99953669281444,0.15858640471884533,167.23122803524086
1520.0,280.0000288762172,279.9999745668983,279.99999651343074,279.9995366928138,0.1585864047199066,167.23122803524086
1530.0,280.0000288762158,279.99997456689687,279.9999965134294,279.99953669281246,0.15858640472076985,167.23122803524086
1540.0,280.0000288762139,279.9999745668949,279.9999965134274,279.99953669281047,0.15858640472147198,167.2312280243718
1550.0,280.00002887621275,279.99997456689374,279.9999965134262,279.99953669280933,0.15858640471918029,167.2312280243718
1560.0,280.0000288762133,279.99997456689437,279.9999965134268,279.99953669280995,0.1585864047173163,167.2312280243718
1570.0,280.0000288762153,279.99997456689636,279.99999651342887,279.99953669281194,0.15858640471580016,167.2312280243718
1580.0,280.00002887621844,279.9999745668995,279.9999965134319,279.999536692815,0.158586404714567,167.2312280425928
1590.0,280.0000288762202,279.99997456690124,279.9999965134337,279.9995366928168,0.15858640471836316,167.2312280425928
